	853	627	213.250000	-66.750000	9.690850e+04	1.043679e+01	-9.173316e-02
	33	683	8.250000	-80.750000	9.846925e+04	1.097884e+01	2.625897e+03
2007	1	9	11	18
	876	20	219.000000	85.000000	9.915788e+04	1.430128e+01	-7.212725e-01
	668	147	167.000000	53.250000	9.615988e+04	1.404697e+01	6.236660e-02
	255	155	63.750000	51.250000	1.019481e+05	9.113376e+00	2.229898e+02
	197	156	49.250000	51.000000	1.016149e+05	6.101719e+00	8.412239e+01
	198	156	49.500000	51.000000	1.016149e+05	6.450727e+00	8.914119e+01
	211	483	52.750000	-30.750000	9.999238e+04	1.405770e+01	-1.004934e-01
	468	568	117.000000	-52.000000	9.573588e+04	1.744516e+01	1.657468e-02
	469	568	117.250000	-52.000000	9.573588e+04	1.658568e+01	5.400460e-02
	1428	593	357.000000	-58.250000	9.695138e+04	1.595760e+01	4.126250e-02
	1085	620	271.250000	-65.000000	9.641562e+04	1.315514e+01	-1.861043e-01
	861	625	215.250000	-66.250000	9.684262e+04	1.188288e+01	8.147975e-02
2007	1	10	7	0
	910	27	227.500000	83.250000	9.960812e+04	1.505530e+01	1.060183e-02
	671	144	167.750000	54.000000	9.636438e+04	1.238324e+01	2.471270e-01
	203	157	50.750000	50.750000	1.016839e+05	5.634860e+00	2.423214e+01
	474	566	118.500000	-51.500000	9.583012e+04	1.637908e+01	-1.857061e-01
	1434	593	358.500000	-58.250000	9.711188e+04	1.453724e+01	-3.081000e-02
	1086	622	271.500000	-65.500000	9.646438e+04	1.371724e+01	-6.918562e-03
	885	627	221.250000	-66.750000	9.680662e+04	1.093413e+01	-8.735307e-02
2007	1	10	12	6
	923	31	230.750000	82.250000	9.963206e+04	1.387324e+01	-7.264490e-01
	924	31	231.000000	82.250000	9.963206e+04	1.385135e+01	-5.926570e-01
	673	141	168.250000	54.750000	9.637281e+04	1.231674e+01	3.311602e+00
	205	157	51.250000	50.750000	1.019263e+05	5.151398e+00	2.483221e+01
	1160	217	290.000000	35.750000	1.005681e+05	1.751625e+01	6.276479e-02
	673	524	168.250000	-41.000000	1.002586e+05	9.488908e+00	-2.378691e-01
	482	565	120.500000	-51.250000	9.578381e+04	1.761836e+01	-3.449824e-01
	482	566	120.500000	-51.500000	9.578381e+04	1.737003e+01	1.957605e-01
	2	592	0.500000	-58.000000	9.712356e+04	1.462075e+01	-3.652901e-01
	887	619	221.750000	-64.750000	9.687581e+04	1.437410e+01	-8.138020e-02
	1080	624	270.000000	-66.000000	9.641756e+04	1.437584e+01	-3.851996e-01
	1232	692	308.000000	-83.000000	9.863981e+04	1.163079e+01	1.275732e+03
2007	1	10	7	12
	921	34	230.250000	81.500000	9.980906e+04	1.123469e+01	-4.389554e-01
	1176	211	294.000000	37.250000	9.962206e+04	2.220682e+01	-3.127289e-01
	673	527	168.250000	-41.750000	1.005741e+05	9.307281e+00	-2.987923e-01
	6	591	1.500000	-57.750000	9.719106e+04	9.747034e+00	1.424029e-01
	918	619	229.500000	-64.750000	9.658856e+04	1.202985e+01	-5.173989e-01
	1080	625	270.000000	-66.250000	9.638381e+04	1.346208e+01	-7.531278e-01
	775	649	193.750000	-72.250000	9.803406e+04	8.198906e+00	3.084484e-01
2007	1	10	9	18
	918	39	229.500000	80.250000	1.000029e+05	1.234858e+01	5.163039e-01
	1193	204	298.250000	39.000000	9.890788e+04	2.486671e+01	-4.397517e-01
	1182	469	295.500000	-27.250000	9.994462e+04	6.978473e+00	2.726445e+02
	495	572	123.750000	-53.000000	9.592088e+04	1.662371e+01	-1.749550e-01
	12	588	3.000000	-57.000000	9.731538e+04	1.085161e+01	-3.274620e-01
	1225	618	306.250000	-64.500000	9.747688e+04	1.159687e+01	-2.424732e+00
	910	619	227.500000	-64.750000	9.650288e+04	1.230734e+01	5.927565e-01
	1074	629	268.500000	-67.250000	9.638662e+04	1.207820e+01	-3.334846e-03
	773	645	193.250000	-71.250000	9.818188e+04	9.150578e+00	-1.936700e-01
2007	1	11	7	0
	910	47	227.500000	78.250000	1.003148e+05	1.087095e+01	4.285526e-02
	1219	190	304.750000	42.500000	9.895656e+04	2.198121e+01	9.422185e-02
	497	574	124.250000	-53.500000	9.615531e+04	1.385785e+01	5.400460e-02
	498	574	124.500000	-53.500000	9.615531e+04	1.397062e+01	-3.797743e-02
	513	604	128.250000	-61.000000	9.668131e+04	1.311900e+01	1.997424e-01
	908	616	227.000000	-64.000000	9.648356e+04	1.477939e+01	-2.048193e-01
	1222	626	305.500000	-66.500000	9.728231e+04	1.214272e+01	9.700919e-02
2007	1	11	6	6
	925	56	231.250000	76.000000	1.005200e+05	9.898354e+00	-1.407106e-01
	1236	177	309.000000	45.750000	9.835950e+04	2.211055e+01	6.619919e-03
	501	575	125.250000	-53.750000	9.630000e+04	1.199188e+01	-1.368780e-02
	497	606	124.250000	-61.500000	9.648325e+04	1.373492e+01	2.100953e-01
	919	612	229.750000	-63.000000	9.640400e+04	1.477116e+01	3.430910e-01
	1220	630	305.000000	-67.500000	9.706300e+04	1.095371e+01	-1.322142e+00
2007	1	11	8	12
	944	62	236.000000	74.500000	1.007477e+05	8.341627e+00	8.973475e+00
